"";"adipose";"adrenal_gland";"breast_muscle";"cerebellum";"cerebrum";"gonad";"heart";"hypothalamus";"kidney";"liver";"lung";"lunng";"parietal_nerve";"proventriculus";"spleen"
"chr18_10830683_number=23";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_53066516_number=33";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_1417619_ID=RF00214.7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr25_933686_number=32";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_59434126_ID=RF01417.5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_55360012_ID=RF01417.6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_558_ID=RF00214.8";0;0;0;0;0;0;0;0;0;0;0;0;1,33333333333333;0;0
"chr12_14430414_ID=RF02094.5";1,13333333333333;0;0;1,13333333333333;2,06666666666667;0;0;2,06666666666667;0;1,33333333333333;0;2,26666666666667;1,26666666666667;2,46666666666667;0
"chr27_4926895_ID=RF01417.7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_6634691_number=31";0;0;0;0;0;0;0;0;0;0;0;0;1,26666666666667;0;0
"chr17_5263157_ID=RF00697.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_535285_ID=RF00154.1";0;1,2;0;0;0;1,33333333333333;0;0;0;0;1,26666666666667;0;0;0;0
"chr24_296885_number=24";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_11267750_ID=RF00214.9";0;0;0;0;0;0,933333333333333;0;0;0;0;0;0;0;0;0
"chr1_117478501_ID=RF00214.10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_4304014_ID=RF00214.11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_184809432_ID=RF00214.12";0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr17_6741741_ID=mir-1898_1";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"chr9_10013936_ID=RF02094.6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_49542989_ID=RF01417.8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_31553643_ID=RF00214.13";0;0;0;0;0;0;0;0,933333333333333;0;0;0;0;0;0;0
"chr5_45986239_ID=RF02271.9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_3073543_CD_32";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_50836107_ID=RF00494.1";0;0;0;0;0;0;0;0,933333333333333;0;0;0;0;0;0;0
"chr23_4834778_number=25";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_72231949_ID=mir-759_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_2951997_ID=mir-2127_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_76374458_ID=RF00001.3";0;0;0;0;0;0;0;0,933333333333333;0;0;0;0;0;0;0
"chr2_89916970_ID=RF00026.4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_20783274_HACA_31";0;0;0;0;0;0;0;0;0;0;1,26666666666667;0;0;0;0
"chrLGE64_600370_HACA_31";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_5810982_ID=mir-16_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_15283945_ID=mir-15_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_187979206_ID=RF02109.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_43810187_ID=RF02271.10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_19040318_number=26";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_18386131_number=27";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_44729011_ID=mir-1646_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_13130398_ID=mir-6656_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_6179680_HACA_27";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_57615782_CD_136";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_77643888_ID=mir-719_1";0;0;0;0;0;0,933333333333333;0;0;0;0;0;0;0;0;0
"chr9_910103_ID=RF00026.5";0;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0
"chr18_3482610_ID=mir-6641_1";0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_71144853_ID=mir-1709_1";1,13333333333333;0;1,2;1,13333333333333;0;0;0,866666666666667;0,933333333333333;1,2;0;0;0;0;1,2;0
"chr10_7639384_ID=mir-2985_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr28_4044272_number=30";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_19459997_ID=RF00214.14";0;0;3,73333333333333;0;0;0;1,2;0;1,2;1,33333333333333;0;2,2;0;0;0
"chr3_11953700_ID=RF01417.9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_22683482_ID=RF00026.6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_79880302_ID=mir-6570_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_29229614_ID=RF02094.7";0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0
"chr15_11339756_CD_205";0;0;0;0;0;0;0;0;0;0;0;2,06666666666667;0;0;0
"chr15_8253478_HACA_40";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_29181136_HACA_1";1,13333333333333;0;0;1,13333333333333;0;0;1,2;0,933333333333333;1,2;0;0;0;0;1,2;0
"chr5_22343744_CD_206";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr16_204060_ID=RF00425.1";0;0;0;1,13333333333333;0;0;0;0;0;0;0;0;0;0;0
"chr7_29285913_ID=mir-2404_1";0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0
"chr12_2959685_HACA_32";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_2068383_HACA_25";1,06666666666667;0;1,2;1,13333333333333;1,93333333333333;0;0;0;1,2;0;0;0;1,2;0;0
"chr13_10618548_CD_32";1,06666666666667;3,73333333333333;1,2;1,13333333333333;0;0,866666666666667;2,26666666666667;0,933333333333333;1,13333333333333;1,33333333333333;0;0;1,2;1,13333333333333;3,06666666666667
"chr4_13271051_ID=RF00494.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_19787540_ID=mir-1657_1";0;0;0;0;0;0;0;0;0;1,33333333333333;0;0;0;0;0
"chr7_18362263_ID=RF00004.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_44216805_ID=mir-1664_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_96077932_ID=RF02271.11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_46027160_ID=RF02271.12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_5760123_number=28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_15275762_number=29";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_188206139_ID=mir-1600_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_102400908_ID=RF01417.10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_496033_CD_158";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,46666666666667
"chr1_180373762_CD_158";0;0;0;0;0;0;0,866666666666667;0,933333333333333;0;0;0;0;0;0;0
"chr22_2787531_CD_143";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_77935681_CD_143";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_971087_CD_143";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_28589291_ID=mir-1708_1";0;0;0;0;0;0;0;0,933333333333333;1,13333333333333;0;0;0;0;0;0
"chr1_177655967_number=8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_10218938_number=7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_39187379_number=1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_18078294_number=6";0;0;0;1,13333333333333;0;0;0;0;0;0;0;0;0;0;0
"chr9_23118761_ID=mir-1670_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_10936032_number=2";0;0;0;1,13333333333333;0;0;0;0;0;0;1,2;0;0;0;0
"chr15_6354301_number=5";1;3,06666666666667;0;1,06666666666667;18,8666666666667;0;1,66666666666667;5,53333333333333;3,73333333333333;0;1,2;0;1,2;1,13333333333333;0
"chr13_4186433_ID=RF01957.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_6537406_ID=RF00381.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_7200251_ID=mir-6692_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_28704469_HACA_78";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_3817833_ID=mir-1688_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_75856979_ID=mir-6660_1";0;0;0;0;0;1,2;0,866666666666667;0;0;0;0;0;0;0;0
"chr3_104779875_ID=mir-1623_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_8436417_ID=mir-6625_1";1;1,2;3,06666666666667;0;0;0;1,2;1,93333333333333;1,13333333333333;1,26666666666667;0;0;0;11,4;0
"chr14_8524297_ID=mir-2128_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_7222113_ID=mir-6703_1";0;0;0;0;0;0;0;0,933333333333333;1,13333333333333;0;0;0;0;0;0
"chr1_65991149_ID=mir-1794_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_37714543_ID=mir-6575_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_4035230_ID=mir-190_2";3,06666666666667;1,13333333333333;0;1,06666666666667;1,93333333333333;0,866666666666667;0;0;0;0;0;1,93333333333333;1,2;0;2,26666666666667
"chr8_7410791_ID=RF02271.1";0;1,13333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_126187814_ID=mir-1574_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_7683378_ID=mir-204_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_60779068_ID=mir-1744_1";0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0
"chr13_13751997_ID=RF02271.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_115018904_ID=mir-147_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_1987782_ID=mir-6596_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_6255611_ID=mir-3540_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_53778174_ID=mir-9_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_127177294_ID=mir-1720_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_2242740_ID=mir-3529_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_77609686_ID=mir-1611_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_11058246_ID=RF02094.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_45145139_ID=RF02094.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_84916080_ID=RF02271.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_6732447_ID=mir-1680_1";0;0;0;0;1,8;0;0;0,866666666666667;0;0;0;0;0;0;0
"chr5_37400597_ID=RF02271.4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_16588693_ID=mir-1813_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_40313779_ID=mir-1737_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_86945762_ID=mir-1722_1";0;1,13333333333333;0;0;0;1,2;0;0;0;0;0;0;0;0;0
"chr13_9509000_number=4";0;0;0;0;0;0;0;0,866666666666667;0;1,26666666666667;0;0;0;1,13333333333333;0
"chr11_327499_HACA_94";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_4285989_CD_145";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_27388811_CD_145";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_194914604_CD_144";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_30313867_CD_145";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_10990449_CD_144";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_1385983_ID=mir-1642_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_3687213_ID=mir-6550_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_11185148_number=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_26586354_ID=mir-184_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_505611_ID=RF00093.3";0;0;0;1;0;0;0;0,866666666666667;0;0;0;0;0;0;2,2
"chr27_4249234_ID=mir-6709_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_5379704_ID=RF01417.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_3432798_number=1";0;0;0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0
"chrZ_59172559_number=2";0;0;1,13333333333333;1;0;0;0;0;0;0;0;0;0;0;0
"chr5_491165_ID=mir-1616_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_3954560_number=9";0;1,13333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_76180026_HACA_85";0;0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0;0
"chr5_28210876_HACA_46";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_67494969_ID=RF00407.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_27647691_number=8";1;0;0;0;1,66666666666667;0;0;0,866666666666667;0;0;0;0;0;0;0
"chr10_16577493_number=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_35147702_number=7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr17_175999_number=6";0;1,13333333333333;0;0;0;3,06666666666667;0;0;0;0;0;0;1,13333333333333;0;0
"chrZ_9508273_CD_97";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_19055196_CD_97";1;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0
"chr1_79252701_ID=mir-1643_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_184874096_ID=mir-138_2";0;0;0;0;0;0;0;0;1,13333333333333;0;0;0;0;0;0
"chr4_1945091_ID=RF00026.1";0;0;0;0;1,46666666666667;0;0;0,866666666666667;1,13333333333333;0;0;0;0;0;0
"chr21_4326746_ID=mir-1789_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_17697852_ID=mir-1791_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_5764532_number=4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_67707573_ID=mir-6589_1";0;1,13333333333333;0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0
"chr5_22946602_ID=mir-1634_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_11294213_ID=RF02271.1";0;0;0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0
"chr7_17375606_ID=RF02271.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_76031257_ID=mir-6595_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_235219_number=5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_21726109_ID=mir-1571_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_10560934_ID=mir-1560_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_478364_ID=mir-1785_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_2257930_ID=mir-1785_2";0;0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0;0
"chr13_16591417_CD_43";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_2184359_ID=mir-6667_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_27156633_ID=RF01417.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_3365377_ID=mir-140_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_56272137_ID=mir-1699_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_168525575_CD_69";0;1,13333333333333;0;0;0;0;1,2;0;0;0;0;0;1,13333333333333;1,13333333333333;0
"chr21_4845606_CD_36";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_41115762_CD_36";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_43835468_ID=mir-1563_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_103745942_CD_36";0;0;0;0;0;0;0;0;0;0;0;0;0;1,13333333333333;0
"chr1_123359764_CD_31";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_99500368_ID=mir-1719_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_7127088_ID=RF00026.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_39278646_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_107362116_ID=mir-1678_1";0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0
"chr4_33431412_ID=let-7_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_97173464_ID=mir-135_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr28_4632180_HACA_82";0,933333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_4297028_ID=let-7_9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_45245695_ID=let-7_6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_101094370_ID=let-7_4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_14793746_ID=mir-1787_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_723842_ID=mir-1783_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_88094754_ID=mir-1572_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_193596082_number=1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_5301055_ID=mir-1731_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_20482551_ID=mir-6684_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_13321810_ID=mir-1550_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_3106417_ID=mir-1711_1";0;1,13333333333333;0;0;1,33333333333333;1,2;0;0;0;0;0;0;0;0;0
"chr1_39930157_ID=RF01958.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_11154117_HACA_7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_88842893_ID=RF00006.1";0,933333333333333;1,06666666666667;1,13333333333333;1;11,4;0,866666666666667;3,73333333333333;4,26666666666667;11,4;3,06666666666667;11,4;0;1,13333333333333;5,53333333333333;2,06666666666667
"chr14_2312832_ID=RF00100.1";0;0;0;0;0;0;0;0;1,13333333333333;1,2;0;0;0;0;0
"chr1_190919869_ID=mir-1702_1";0;0;0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0
"chr5_37360835_CD_182";0;1,06666666666667;0;1;0;0;0,8;0,8;0;0;0;0;0;0;0
"chr8_6222215_ID=mir-218_2";0,933333333333333;1;0;0,933333333333333;1,33333333333333;0;1,46666666666667;1,93333333333333;1,13333333333333;1,2;5,53333333333333;18,8666666666667;1,13333333333333;2,26666666666667;0
"chr13_12233509_ID=mir-103_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_2713371_number=1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_1656522_ID=mir-6569_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_79510520_ID=RF01803.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_104118831_ID=RF01803.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_11606022_ID=mir-146_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr25_948196_ID=mir-458_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr10_17182799_ID=mir-145_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_62126633_ID=mir-143_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_5140364_ID=mir-6652_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_47463762_ID=mir-3523_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_78095815_ID=mir-1778_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_63442436_ID=mir-1609_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_2154629_ID=mir-6588_1";0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0
"chr2_18856676_ID=mir-1576_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_4590417_ID=mir-6686_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_3831339_number=1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_117742915_ID=mir-193_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr28_1151265_ID=mir-365_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_145492472_CD_33";0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0
"chr9_23306183_ID=RF02094.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr24_4087935_ID=mir-1781_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_3208528_ID=mir-2129_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_168418943_ID=mir-3533_1";0;1;1,13333333333333;0;0;0;0;0;0;0;0;0;1,13333333333333;0;0
"chr6_5355998_ID=mir-33_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_65132988_ID=mir-1682_1";0;18,8666666666667;0;0;5,53333333333333;18,8666666666667;0,8;0;3,06666666666667;1,2;0;0;18,8666666666667;0;0
"chrZ_27625737_ID=mir-1551_1";0;0;0;0;0;0,866666666666667;0;0;0;1,13333333333333;0;0;0;0;0
"chr17_5952736_ID=mir-1554_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_74815946_HACA_71";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr22_1250858_HACA_64";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_21186555_CD_179";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_76923071_ID=mir-1615_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr28_2407736_ID=RF00004.1";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_6282380_ID=mir-6506_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_4962334_ID=mir-1786_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_7514486_ID=mir-1644_1";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_45089416_number=4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_50801855_number=2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_47783044_ID=mir-1763_1";0;0,933333333333333;0;0;0;1,33333333333333;0;0;0;0;0;0;0;0;0
"chr12_2911808_ID=mir-1564_1";0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0
"chr26_4220544_ID=mir-6714_1";0;0;1,13333333333333;0;0;0;0,8;0;0;1,13333333333333;4,26666666666667;0;0;0;0
"chr21_2079548_ID=mir-6643_1";0;0;1,13333333333333;0;0;0;0;0;0;0;0;0;0;0;0
"chr17_9487671_number=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_11095319_ID=mir-1588_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_143784668_ID=mir-1715_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_143229073_ID=RF00026.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_9265036_ID=mir-130_1";0;0;0;0;0;0;0;0;0;0;0;0;1,13333333333333;0;0
"chr1_153169528_ID=mir-454_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_108418944_ID=mir-301_1";0;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0
"chr10_1761541_ID=mir-130_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_38423129_ID=mir-1673_1";0;0;0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0
"chr17_5013356_ID=mir-1729_1";0,933333333333333;0;1,13333333333333;0,933333333333333;0;0;1,2;0,8;1,06666666666667;0;0;0;1,13333333333333;1,13333333333333;0
"chr2_100852471_ID=mir-3618_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_13940707_ID=mir-1306_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_169701269_HACA_63";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_83471807_ID=mir-1769_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr24_4269165_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr10_13835405_number=6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_372405_number=1";0;0,933333333333333;1,13333333333333;0,933333333333333;1,33333333333333;3,73333333333333;0;0,8;0;0;0;0;0;0;0
"chr2_106405645_number=2";0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0
"chrZ_70504981_number=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_23276413_number=4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrLGE22C19W28_E50C23_764550_ID=mir-1636_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_4087119_number=5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_22621950_ID=mir-1671_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_2619046_ID=mir-762_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_23356943_ID=mir-1764_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_25362628_ID=mir-6648_1";0;0;0;0,933333333333333;0;0;0;0;0;0;0;0;0;1,13333333333333;0
"chr8_20507391_ID=mir-6635_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_507113_ID=mir-1625_1";0;0;0;0;1,33333333333333;0;0;0;0;0;0;0;0;0;0
"chr3_96970726_ID=mir-6650_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_89732720_ID=RF02271.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_7504051_ID=mir-6673_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
